Episode,Drugs_Consumed,Food_Consumed,Preference_Ratio,Total_Reward,Epsilon,Snake_Length
141,0,1,0.0,0,0.4932355662165453,4
142,0,4,0.0,3,0.4907693883854626,7
143,0,0,0.0,-1,0.4883155414435353,3
144,0,0,0.0,-1,0.4858739637363176,3
145,0,2,0.0,1,0.483444593917636,5
146,0,2,0.0,1,0.4810273709480478,5
147,0,2,0.0,1,0.47862223409330756,5
148,0,1,0.0,0,0.47622912292284103,4
149,0,1,0.0,0,0.4738479773082268,4
150,0,1,0.0,0,0.47147873742168567,4
151,0,4,0.0,3,0.46912134373457726,7
152,0,3,0.0,2,0.46677573701590436,6
153,0,2,0.0,1,0.46444185833082485,5
154,0,1,0.0,0,0.46211964903917074,4
155,0,0,0.0,-1,0.4598090507939749,3
156,0,2,0.0,1,0.457510005540005,5
157,0,2,0.0,1,0.45522245551230495,5
158,0,2,0.0,1,0.4529463432347434,5
159,0,3,0.0,2,0.4506816115185697,6
160,0,1,0.0,0,0.4484282034609769,4
161,0,0,0.0,-1,0.446186062443672,3
162,0,2,0.0,1,0.4439551321314536,5
163,0,0,0.0,-1,0.4417353564707963,3
164,0,4,0.0,3,0.43952667968844233,7
165,0,2,0.0,1,0.43732904629000013,5
166,0,1,0.0,0,0.4351424010585501,4
167,0,1,0.0,0,0.43296668905325736,4
168,0,1,0.0,0,0.43080185560799106,4
169,0,0,0.0,-1,0.4286478463299511,3
170,0,1,0.0,0,0.42650460709830135,4
171,0,3,0.0,2,0.42437208406280985,6
172,0,1,0.0,0,0.4222502236424958,4
173,0,3,0.0,2,0.42013897252428334,6
174,0,1,0.0,0,0.4180382776616619,4
175,0,2,0.0,1,0.4159480862733536,5
176,0,2,0.0,1,0.41386834584198684,5
177,0,2,0.0,1,0.4117990041127769,5
178,0,2,0.0,1,0.40974000909221303,5
179,0,1,0.0,0,0.40769130904675194,4
180,0,4,0.0,3,0.40565285250151817,7
181,0,2,0.0,1,0.4036245882390106,5
182,0,2,0.0,1,0.4016064652978155,5
183,0,2,0.0,1,0.3995984329713264,5
184,0,0,0.0,-1,0.3976004408064698,3
185,0,2,0.0,1,0.39561243860243744,5
186,0,2,0.0,1,0.3936343764094253,5
187,0,2,0.0,1,0.39166620452737816,5
188,0,0,0.0,-1,0.3897078735047413,3
189,0,1,0.0,0,0.3877593341372176,4
190,0,0,0.0,-1,0.3858205374665315,3
191,0,2,0.0,1,0.38389143477919885,5
192,0,2,0.0,1,0.3819719776053028,5
193,0,1,0.0,0,0.3800621177172763,4
194,0,2,0.0,1,0.37816180712868996,5
195,0,3,0.0,2,0.37627099809304654,6
196,0,0,0.0,-1,0.3743896431025813,3
197,0,3,0.0,2,0.37251769488706843,6
198,0,4,0.0,3,0.3706551064126331,7
199,0,3,0.0,2,0.36880183088056995,6
200,0,2,0.0,1,0.3669578217261671,5
201,0,3,0.0,2,0.36512303261753626,6
202,0,2,0.0,1,0.3632974174544486,5
203,0,0,0.0,-1,0.3614809303671764,3
204,0,1,0.0,0,0.3596735257153405,4
205,0,1,0.0,0,0.3578751580867638,4
206,0,2,0.0,1,0.35608578229633,5
207,0,1,0.0,0,0.3543053533848483,4
208,0,5,0.0,4,0.35253382661792404,8
209,0,2,0.0,1,0.3507711574848344,5
210,0,2,0.0,1,0.34901730169741024,5
211,0,1,0.0,0,0.3472722151889232,4
212,0,4,0.0,3,0.3455358541129786,7
213,0,5,0.0,4,0.3438081748424137,8
214,0,4,0.0,3,0.3420891339682016,7
215,0,5,0.0,4,0.3403786882983606,8
216,0,0,0.0,-1,0.3386767948568688,3
217,0,2,0.0,1,0.33698341088258443,5
218,0,4,0.0,3,0.3352984938281715,7
219,0,7,0.0,6,0.33362200135903064,10
220,0,3,0.0,2,0.33195389135223546,6
221,0,5,0.0,4,0.3302941218954743,8
222,0,1,0.0,0,0.32864265128599696,4
223,0,2,0.0,1,0.326999438029567,5
224,0,1,0.0,0,0.3253644408394192,4
225,0,4,0.0,3,0.3237376186352221,7
226,0,3,0.0,2,0.322118930542046,6
227,0,1,0.0,0,0.32050833588933575,4
228,0,1,0.0,0,0.31890579420988907,4
229,0,2,0.0,1,0.3173112652388396,5
230,0,4,0.0,3,0.3157247089126454,7
231,0,2,0.0,1,0.3141460853680822,5
232,0,4,0.0,3,0.3125753549412418,7
233,0,5,0.0,4,0.31101247816653554,8
234,0,3,0.0,2,0.30945741577570285,6
235,0,1,0.0,0,0.3079101286968243,4
236,0,6,0.0,5,0.3063705780533402,9
237,0,4,0.0,3,0.30483872516307353,7
238,0,4,0.0,3,0.3033145315372582,7
239,0,3,0.0,2,0.3017979588795719,6
240,0,3,0.0,2,0.30028896908517405,6
241,0,1,0.0,0,0.2987875242397482,4
242,0,0,0.0,-1,0.29729358661854943,3
243,0,1,0.0,0,0.29580711868545667,4
244,0,1,0.0,0,0.2943280830920294,4
245,0,1,0.0,0,0.29285644267656924,4
246,0,4,0.0,3,0.2913921604631864,7
247,0,4,0.0,3,0.28993519966087045,7
248,0,1,0.0,0,0.2884855236625661,4
249,0,2,0.0,1,0.28704309604425327,5
250,0,1,0.0,0,0.285607880564032,4
251,0,4,0.0,3,0.28417984116121187,7
252,0,1,0.0,0,0.2827589419554058,4
253,0,2,0.0,1,0.28134514724562876,5
254,0,0,0.0,-1,0.2799384215094006,3
255,0,3,0.0,2,0.27853872940185365,6
256,0,8,0.0,7,0.27714603575484437,11
257,0,5,0.0,4,0.2757603055760701,8
258,0,6,0.0,5,0.2743815040481898,9
259,0,1,0.0,0,0.2730095965279488,4
260,0,3,0.0,2,0.27164454854530906,6
261,0,1,0.0,0,0.2702863258025825,4
262,0,7,0.0,6,0.2689348941735696,10
263,0,5,0.0,4,0.26759021970270175,8
264,0,3,0.0,2,0.2662522686041882,6
265,0,3,0.0,2,0.2649210072611673,6
266,0,3,0.0,2,0.26359640222486147,6
267,0,3,0.0,2,0.26227842021373715,6
268,0,3,0.0,2,0.2609670281126685,6
269,0,6,0.0,5,0.25966219297210513,9
270,0,0,0.0,-1,0.2583638820072446,3
271,0,4,0.0,3,0.2570720625972084,7
272,0,3,0.0,2,0.25578670228422234,6
273,0,10,0.0,9,0.25450776877280124,13
274,0,6,0.0,5,0.2532352299289372,9
275,0,6,0.0,5,0.2519690537792925,9
276,0,9,0.0,8,0.2507092085103961,12
277,0,4,0.0,3,0.2494556624678441,7
278,0,2,0.0,1,0.24820838415550486,5
279,0,6,0.0,5,0.24696734223472733,9
280,0,8,0.0,7,0.2457325055235537,11
281,0,8,0.0,7,0.24450384299593592,11
282,0,8,0.0,7,0.24328132378095624,11
283,0,7,0.0,6,0.24206491716205145,10
284,0,4,0.0,3,0.2408545925762412,7
285,0,4,0.0,3,0.23965031961336,7
286,0,9,0.0,8,0.2384520680152932,12
287,0,3,0.0,2,0.23725980767521673,6
288,0,2,0.0,1,0.23607350863684065,5
289,0,3,0.0,2,0.23489314109365644,6
290,0,4,0.0,3,0.23371867538818816,7
291,0,3,0.0,2,0.23255008201124722,6
292,0,1,0.0,0,0.231387331601191,4
293,0,2,0.0,1,0.23023039494318503,5
294,0,3,0.0,2,0.2290792429684691,6
295,0,14,0.0,13,0.22793384675362674,17
296,0,0,0.0,-1,0.22679417751985861,3
297,0,0,0.0,-1,0.22566020663225933,3
298,0,2,0.0,1,0.22453190559909803,5
299,0,1,0.0,0,0.22340924607110255,4
300,0,3,0.0,2,0.22229219984074702,6
301,0,2,0.0,1,0.2211807388415433,5
302,0,4,0.0,3,0.22007483514733558,7
303,0,4,0.0,3,0.2189744609715989,7
304,0,4,0.0,3,0.2178795886667409,7
305,0,6,0.0,5,0.2167901907234072,9
306,0,1,0.0,0,0.21570623976979014,4
307,0,9,0.0,8,0.21462770857094118,12
308,0,2,0.0,1,0.21355457002808648,5
309,0,3,0.0,2,0.21248679717794605,6
310,0,8,0.0,7,0.21142436319205632,11
311,0,3,0.0,2,0.21036724137609603,6
312,0,8,0.0,7,0.20931540516921554,11
313,0,7,0.0,6,0.20826882814336947,10
314,0,4,0.0,3,0.20722748400265262,7
315,0,4,0.0,3,0.20619134658263935,7
316,0,3,0.0,2,0.20516038984972615,6
317,0,7,0.0,6,0.2041345879004775,10
318,0,8,0.0,7,0.2031139149609751,11
319,0,1,0.0,0,0.20209834538617025,4
320,0,2,0.0,1,0.2010878536592394,5
321,0,4,0.0,3,0.2000824143909432,7
322,0,3,0.0,2,0.19908200231898848,6
323,0,1,0.0,0,0.19808659230739353,4
324,0,12,0.0,11,0.19709615934585656,15
325,0,3,0.0,2,0.19611067854912728,6
326,0,5,0.0,4,0.19513012515638165,8
327,0,10,0.0,9,0.19415447453059972,13
328,0,4,0.0,3,0.19318370215794672,7
329,0,3,0.0,2,0.192217783647157,6
330,0,7,0.0,6,0.1912566947289212,10
331,0,9,0.0,8,0.1903004112552766,12
332,0,4,0.0,3,0.18934890919900021,7
333,0,1,0.0,0,0.18840216465300522,4
334,0,2,0.0,1,0.18746015382974018,5
335,0,5,0.0,4,0.1865228530605915,8
336,0,4,0.0,3,0.18559023879528855,7
337,0,3,0.0,2,0.1846622876013121,6
338,0,1,0.0,0,0.18373897616330553,4
339,0,7,0.0,6,0.182820281282489,10
340,0,3,0.0,2,0.18190617987607657,6
341,0,6,0.0,5,0.18099664897669618,9
342,0,8,0.0,7,0.1800916657318127,11
343,0,4,0.0,3,0.17919120740315364,7
344,0,6,0.0,5,0.17829525136613786,9
345,0,8,0.0,7,0.17740377510930716,11
346,0,7,0.0,6,0.17651675623376062,10
347,0,4,0.0,3,0.1756341724525918,7
348,0,1,0.0,0,0.17475600159032884,4
349,0,1,0.0,0,0.17388222158237718,4
350,0,5,0.0,4,0.1730128104744653,8
351,0,7,0.0,6,0.17214774642209296,10
352,0,2,0.0,1,0.1712870076899825,5
353,0,8,0.0,7,0.17043057265153258,11
354,0,2,0.0,1,0.16957841978827493,5
355,0,1,0.0,0,0.16873052768933355,4
356,0,7,0.0,6,0.1678868750508869,10
357,0,3,0.0,2,0.16704744067563246,6
358,0,5,0.0,4,0.1662122034722543,8
359,0,14,0.0,13,0.16538114245489302,17
360,0,9,0.0,8,0.16455423674261854,12
361,0,9,0.0,8,0.16373146555890544,12
362,0,4,0.0,3,0.16291280823111093,7
363,0,8,0.0,7,0.16209824418995536,11
364,0,2,0.0,1,0.16128775296900558,5
365,0,8,0.0,7,0.16048131420416054,11
366,0,6,0.0,5,0.15967890763313974,9
367,0,12,0.0,11,0.15888051309497406,15
368,0,4,0.0,3,0.1580861105294992,7
369,0,1,0.0,0,0.1572956799768517,4
370,0,6,0.0,5,0.15650920157696743,9
371,0,16,0.0,15,0.1557266555690826,19
372,0,7,0.0,6,0.1549480222912372,10
373,0,4,0.0,3,0.15417328217978102,7
374,0,0,0.0,-1,0.1534024157688821,3
375,0,5,0.0,4,0.1526354036900377,8
376,0,1,0.0,0,0.1518722266715875,4
377,0,14,0.0,13,0.15111286553822956,17
378,0,4,0.0,3,0.15035730121053842,7
379,0,13,0.0,12,0.14960551470448571,16
380,0,4,0.0,3,0.14885748713096328,7
381,0,2,0.0,1,0.14811319969530845,5
382,0,7,0.0,6,0.1473726336968319,10
383,0,2,0.0,1,0.14663577052834775,5
384,0,5,0.0,4,0.14590259167570602,8
385,0,1,0.0,0,0.1451730787173275,4
386,0,5,0.0,4,0.14444721332374086,8
387,0,5,0.0,4,0.14372497725712216,8
388,0,6,0.0,5,0.14300635237083656,9
389,0,7,0.0,6,0.14229132060898236,10
390,0,7,0.0,6,0.14157986400593744,10
391,0,4,0.0,3,0.14087196468590776,7
392,0,5,0.0,4,0.14016760486247823,8
393,0,0,0.0,-1,0.13946676683816583,3
394,0,7,0.0,6,0.138769433003975,10
395,0,6,0.0,5,0.13807558583895513,9
396,0,9,0.0,8,0.13738520790976036,12
397,0,5,0.0,4,0.13669828187021155,8
398,0,19,0.0,18,0.13601479046086049,22
399,0,4,0.0,3,0.1353347165085562,7
400,0,3,0.0,2,0.1346580429260134,6
401,0,2,0.0,1,0.13398475271138335,5
402,0,6,0.0,5,0.13331482894782642,9
403,0,6,0.0,5,0.13264825480308728,9
404,0,6,0.0,5,0.13198501352907185,9
405,0,0,0.0,-1,0.1313250884614265,3
406,0,8,0.0,7,0.13066846301911936,11
407,0,8,0.0,7,0.13001512070402377,11
408,0,5,0.0,4,0.12936504510050365,8
409,0,13,0.0,12,0.12871821987500112,16
410,0,4,0.0,3,0.12807462877562611,7
411,0,13,0.0,12,0.12743425563174798,16
412,0,9,0.0,8,0.12679708435358925,12
413,0,16,0.0,15,0.1261630989318213,19
414,0,3,0.0,2,0.1255322834371622,6
415,0,4,0.0,3,0.12490462201997637,7
416,0,4,0.0,3,0.1242800989098765,7
417,0,0,0.0,-1,0.12365869841532712,3
418,0,3,0.0,2,0.12304040492325048,6
419,0,3,0.0,2,0.12242520289863423,6
420,0,5,0.0,4,0.12181307688414106,8
421,0,1,0.0,0,0.12120401149972035,4
422,0,17,0.0,16,0.12059799144222175,20
423,0,8,0.0,7,0.11999500148501063,11
424,0,1,0.0,0,0.11939502647758558,4
425,0,19,0.0,18,0.11879805134519765,22
426,0,7,0.0,6,0.11820406108847166,10
427,0,4,0.0,3,0.1176130407830293,7
428,0,11,0.0,10,0.11702497557911415,14
429,0,7,0.0,6,0.11643985070121858,10
430,0,7,0.0,6,0.11585765144771248,10
431,0,3,0.0,2,0.11527836319047392,6
432,0,16,0.0,15,0.11470197137452155,19
433,0,16,0.0,15,0.11412846151764894,19
434,0,7,0.0,6,0.1135578192100607,10
435,0,5,0.0,4,0.11299003011401039,8
436,0,8,0.0,7,0.11242507996344034,11
437,0,3,0.0,2,0.11186295456362313,6
438,0,1,0.0,0,0.11130363979080501,4
439,0,3,0.0,2,0.11074712159185099,6
440,0,8,0.0,7,0.11019338598389174,11
441,0,9,0.0,8,0.10964241905397228,12
442,0,9,0.0,8,0.10909420695870241,12
443,0,4,0.0,3,0.1085487359239089,7
444,0,4,0.0,3,0.10800599224428936,7
445,0,3,0.0,2,0.10746596228306791,6
446,0,3,0.0,2,0.10692863247165257,6
447,0,8,0.0,7,0.1063939893092943,11
448,0,12,0.0,11,0.10586201936274783,15
449,0,1,0.0,0,0.10533270926593409,4
450,0,16,0.0,15,0.10480604571960442,19
451,0,7,0.0,6,0.1042820154910064,10
452,0,12,0.0,11,0.10376060541355137,15
453,0,4,0.0,3,0.1032418023864836,7
454,0,5,0.0,4,0.10272559337455119,8
455,0,5,0.0,4,0.10221196540767843,8
456,0,6,0.0,5,0.10170090558064004,9
457,0,7,0.0,6,0.10119240105273684,10
458,0,5,0.0,4,0.10068643904747315,8
459,0,2,0.0,1,0.10018300685223579,5
460,0,13,0.0,12,0.0996820918179746,16
461,0,7,0.0,6,0.09918368135888474,10
462,0,16,0.0,15,0.09868776295209031,19
463,0,11,0.0,10,0.09819432413732986,14
464,0,9,0.0,8,0.09770335251664321,12
465,0,6,0.0,5,0.09721483575406,9
466,0,2,0.0,1,0.09672876157528969,5
467,0,11,0.0,10,0.09624511776741324,14
468,0,6,0.0,5,0.09576389217857617,9
469,0,12,0.0,11,0.09528507271768329,15
470,0,13,0.0,12,0.09480864735409487,16
471,0,13,0.0,12,0.0943346041173244,16
472,0,7,0.0,6,0.09386293109673778,10
473,0,7,0.0,6,0.09339361644125409,10
474,0,5,0.0,4,0.09292664835904782,8
475,0,3,0.0,2,0.09246201511725258,6
476,0,12,0.0,11,0.09199970504166631,15
477,0,14,0.0,13,0.09153970651645797,17
478,0,8,0.0,7,0.09108200798387568,11
479,0,0,0.0,-1,0.0906265979439563,3
480,0,10,0.0,9,0.09017346495423652,13
481,0,4,0.0,3,0.08972259762946533,7
482,0,5,0.0,4,0.089273984641318,8
483,0,6,0.0,5,0.0888276147181114,9
484,0,8,0.0,7,0.08838347664452084,11
485,0,13,0.0,12,0.08794155926129824,16
486,0,12,0.0,11,0.08750185146499175,15
487,0,2,0.0,1,0.08706434220766679,5
488,0,4,0.0,3,0.08662902049662846,7
489,0,11,0.0,10,0.08619587539414532,14
490,0,6,0.0,5,0.08576489601717459,9
491,0,10,0.0,9,0.08533607153708872,13
492,0,0,0.0,-1,0.08490939117940327,3
493,0,9,0.0,8,0.08448484422350626,12
494,0,5,0.0,4,0.08406242000238873,8
495,0,10,0.0,9,0.08364210790237678,13
496,0,6,0.0,5,0.0832238973628649,9
497,0,1,0.0,0,0.08280777787605056,4
498,0,11,0.0,10,0.08239373898667031,14
499,0,4,0.0,3,0.08198177029173696,7
500,0,7,0.0,6,0.08157186144027828,10
501,0,4,0.0,3,0.0811640021330769,7
502,0,6,0.0,5,0.08075818212241151,9
503,0,17,0.0,16,0.08035439121179945,20
504,0,1,0.0,0,0.07995261925574046,4
505,0,4,0.0,3,0.07955285615946175,7
506,0,8,0.0,7,0.07915509187866444,11
507,0,8,0.0,7,0.07875931641927113,11
508,0,15,0.0,14,0.07836551983717477,18
509,0,1,0.0,0,0.07797369223798889,4
510,0,4,0.0,3,0.07758382377679894,7
511,0,0,0.0,-1,0.07719590465791494,3
512,0,12,0.0,11,0.07680992513462537,15
513,0,8,0.0,7,0.07642587550895225,11
514,0,26,0.0,25,0.07604374613140748,29
515,0,7,0.0,6,0.07566352740075044,10
516,0,7,0.0,6,0.07528520976374668,10
517,0,17,0.0,16,0.07490878371492794,20
518,0,0,0.0,-1,0.0745342397963533,3
519,0,2,0.0,1,0.07416156859737154,5
520,0,6,0.0,5,0.07379076075438468,9
521,0,12,0.0,11,0.07342180695061275,15
522,0,1,0.0,0,0.07305469791585968,4
523,0,1,0.0,0,0.07268942442628039,4
524,0,10,0.0,9,0.07232597730414898,13
525,0,9,0.0,8,0.07196434741762824,12
526,0,8,0.0,7,0.0716045256805401,11
527,0,3,0.0,2,0.0712465030521374,6
528,0,3,0.0,2,0.0708902705368767,6
529,0,15,0.0,14,0.07053581918419231,18
530,0,4,0.0,3,0.07018314008827135,7
531,0,7,0.0,6,0.06983222438783,10
532,0,8,0.0,7,0.06948306326589085,11
533,0,13,0.0,12,0.0691356479495614,16
534,0,18,0.0,17,0.06878996970981359,21
535,0,14,0.0,13,0.06844601986126451,17
536,0,7,0.0,6,0.06810378976195819,10
537,0,3,0.0,2,0.0677632708131484,6
538,0,9,0.0,8,0.06742445445908266,12
539,0,18,0.0,17,0.06708733218678724,21
540,0,13,0.0,12,0.0667518955258533,16
541,0,8,0.0,7,0.06641813604822402,11
542,0,3,0.0,2,0.0660860453679829,6
543,0,11,0.0,10,0.06575561514114299,14
544,0,10,0.0,9,0.06542683706543727,13
545,0,13,0.0,12,0.06509970288011008,16
546,0,5,0.0,4,0.06477420436570952,8
547,0,13,0.0,12,0.06445033334388098,16
548,0,12,0.0,11,0.06412808167716157,15
549,0,1,0.0,0,0.06380744126877576,4
550,0,12,0.0,11,0.06348840406243188,15
551,0,13,0.0,12,0.06317096204211972,16
552,0,16,0.0,15,0.06285510723190912,19
553,0,16,0.0,15,0.06254083169574957,19
554,0,18,0.0,17,0.062228127537270826,21
555,0,12,0.0,11,0.06191698689958447,15
556,0,12,0.0,11,0.061607401965086545,15
557,0,14,0.0,13,0.06129936495526111,17
558,0,9,0.0,8,0.0609928681304848,12
559,0,9,0.0,8,0.060687903789832374,12
560,0,2,0.0,1,0.06038446427088321,5
561,0,12,0.0,11,0.06008254194952879,15
562,0,4,0.0,3,0.05978212923978115,7
563,0,15,0.0,14,0.05948321859358224,18
564,0,7,0.0,6,0.05918580250061433,10
565,0,12,0.0,11,0.058889873488111255,15
566,0,14,0.0,13,0.058595424120670696,17
567,0,8,0.0,7,0.05830244700006734,11
568,0,20,0.0,19,0.058010934765067,23
569,0,20,0.0,19,0.05772088009124167,23
570,0,5,0.0,4,0.05743227569078546,8
571,0,7,0.0,6,0.05714511431233153,10
572,0,2,0.0,1,0.05685938874076987,5
573,0,3,0.0,2,0.056575091797066025,6
574,0,10,0.0,9,0.056292216338080694,13
575,0,10,0.0,9,0.05601075525639029,13
576,0,13,0.0,12,0.05573070148010834,16
577,0,7,0.0,6,0.0554520479727078,10
578,0,11,0.0,10,0.05517478773284426,14
579,0,4,0.0,3,0.05489891379418004,7
580,0,9,0.0,8,0.05462441922520914,12
581,0,16,0.0,15,0.0543512971290831,19
582,0,11,0.0,10,0.05407954064343768,14
583,0,1,0.0,0,0.05380914294022049,4
584,0,10,0.0,9,0.05354009722551939,13
585,0,7,0.0,6,0.05327239673939179,10
586,0,15,0.0,14,0.053006034755694834,18
587,0,5,0.0,4,0.052741004581916356,8
588,0,13,0.0,12,0.052477299559006776,16
589,0,25,0.0,24,0.052214913061211746,28
590,0,14,0.0,13,0.05195383849590569,17
591,0,14,0.0,13,0.05169406930342616,17
592,0,4,0.0,3,0.05143559895690903,7
593,0,3,0.0,2,0.051178420962124486,6
594,0,8,0.0,7,0.05092252885731386,11
595,0,15,0.0,14,0.05066791621302729,18
596,0,10,0.0,9,0.05041457663196215,13
597,0,15,0.0,14,0.050162503748802344,18
598,0,17,0.0,16,0.049911691230058335,20
599,0,5,0.0,4,0.04966213277390804,8
600,0,5,0.0,4,0.0494138221100385,8
601,0,18,0.0,17,0.04916675299948831,21
